id,name,host_total_listings_count,neighbourhood_group_cleansed,accommodates,price,has_availability,availability_365
43323134,"Gràcia Charm: Sunlit Terrace, AC & Exposed Brick",75.0,Gràcia,4,119.0,t,326
43323984,Penthouse Terrace Near Sagrada Familia,91.0,Eixample,5,,t,33
43324063,Stylish apartment in the heart of Barcelona,18.0,Eixample,6,174.0,t,309
43325097,Suite New Central Top Location Amazing,91.0,Eixample,7,500.0,t,101
43333204,Well furnitued apartment downtown,2.0,Ciutat Vella,3,,t,0
43346329,Attractive room close to Sagrada Familia,1.0,Eixample,2,,t,0
43356820,Acogedora habitación mediana en el corazón de Bcn,2.0,Ciutat Vella,1,390.0,,365
43360752,Art House Renoir Plaza Universitat Sant Antoni,22.0,Eixample,5,242.0,t,103
43385511,NICE PRIVATE ROOM IN HEART OF BARCELONA FOR 4 PERS,18.0,Eixample,4,,t,0
42947823,Fabulous flat in Eixample 4 BR fully equipped,163.0,Horta-Guinardó,6,125.0,t,233
42949488,Apartment in the Plaza Reial,14.0,Ciutat Vella,2,82.0,t,182
42953353,Monthly Rent - Barcelona Center,10.0,Eixample,1,97.0,t,86
42962519,"Hostal Nitzs BCN,  Individual Room",5.0,Ciutat Vella,1,100.0,t,264
42962557,"Hostal Nitzs BCN,  Double Room w/ Shared Bathroom",5.0,Ciutat Vella,3,120.0,t,300
42962582,"Hostal Nitzs BCN, Small Double w/ Shared Bathroom",5.0,Ciutat Vella,2,110.0,t,283
42962631,"Hostal Nitzs BCN,  Triple Room",5.0,Ciutat Vella,3,999.0,t,273
42962672,"Hostal Nitzs BCN, Double Room w/ Private Bathroom",5.0,Ciutat Vella,2,150.0,t,281
42974011,Room in city center - monthly rent,10.0,Eixample,1,74.0,t,87
42974096,Apartment Leonor BCN,11.0,Sant Martí,6,133.0,t,40
42974194,Bonito apartamento,11.0,Horta-Guinardó,4,85.0,t,357
42978804,Room Blue Center,1.0,Sants-Montjuïc,2,,,0
43385518,NICE PRIVATE ROOM IN HEART OF BARCELONA FOR 8 PERS,18.0,Eixample,8,,t,0
43389162,Apto 3 Dorm. con A.C. 3-2 (4pax),25.0,Eixample,4,301.0,t,195
43389231,NICE PRIVATE ROOM IN HEART OF BARCELONA FOR 6 PERS,18.0,Eixample,6,,t,0
43395334,Confy 1 bedroom apartment  in centre-with parking,163.0,Eixample,4,289.0,t,350
43412190,Cosy and bright apartmt in the heart of Barcelona,6.0,Ciutat Vella,2,43.0,t,114
43418201,Cosy studio right in the centre,163.0,Ciutat Vella,2,50.0,t,306
43423133,Economica habitación #4 a 1min del Arc del triomf,4.0,Eixample,1,29.0,t,82
43423741,Pleasant bright room with comfy king size bed,5.0,Nou Barris,1,22.0,t,2
43426848,DOUBLE ROOM IN HOSTEL WITH BALCONY,7.0,Ciutat Vella,1,500.0,t,238
43427472,2BDR APARTMENT WITH WONDERFUL TERRACE,18.0,Ciutat Vella,4,70.0,t,326
42979236,Cozy single room close to Plaza España,6.0,Eixample,1,15.0,t,193
42985171,⭐Big Apt near Sagrada Familia / Shared terrace,19.0,Eixample,8,328.0,t,95
43428634,Gorgeous flat in central Barcelona,5.0,Ciutat Vella,6,180.0,t,125
43450552,Apt. Open kitchen w/ balcony.  2nd Bdr for a kid,25.0,Eixample,3,212.0,t,203
43458121,3 Zimmer Apartment im Zentrum Barcelonas,5.0,Ciutat Vella,3,,,0
43463087,Welcome Apartment Girona Street,3.0,Eixample,4,90.0,t,151
43471528,Big single room in shared apartment,7.0,Ciutat Vella,1,25.0,t,75
43471655,Sinlge room private bathroom in Hostel,7.0,Ciutat Vella,1,110.0,t,38
43473897,Piso céntrico muy bien conectado y ubicado.,1.0,Sants-Montjuïc,1,,t,0
43479394,"Hotel Mosaic, Inside Double Room",5.0,Eixample,2,,,0
43479417,"Hotel Mosaic, Double Room with Terrace",5.0,Eixample,2,,,0
43479419,"Hotel Mosaic, Double Room with Balcony",5.0,Eixample,2,,,0
43479422,"Hotel Mosaic, Suite with Terrace",5.0,Eixample,2,,,0
42991492,"Cozy center, walk everywhere, Min stay 32 nights",7.0,Ciutat Vella,2,,t,0
42994317,Casa Neri Apartments,1.0,Ciutat Vella,3,627.0,t,334
42996143,Artist| Modernist 3-BR Gem next to Paseo de Gracia,73.0,Eixample,6,228.0,t,48
43007262,|Family Friendly| Flat 4BR ||Terrace|| 20m Ramblas,11.0,Eixample,7,,t,0
43008877,Attic w/th terrace  well conected to the centre,163.0,Nou Barris,2,90.0,t,291
43009378,Ideal 3 bedroom well connected with the center,163.0,Nou Barris,4,93.0,t,226
43017017,Apt de dos habitaciones con dos baños - Sup.4-1,25.0,Eixample,5,322.0,t,184
43018190,Two-Bedr. Apt. with studio & 2 bathr. - 2-2 (2pax),25.0,Eixample,2,279.0,t,177
43479425,"Hotel Mosaic, Suite with Balcony",5.0,Eixample,2,,,0
43483528,"Hotel Arya, Double Exterior Room",5.0,Sants-Montjuïc,2,,,0
43483560,"Hotel Arya, Twin Exterior Room",5.0,Sants-Montjuïc,2,,,0
43483589,"Hotel Arya, Twin Room with Balcony",5.0,Sants-Montjuïc,2,,,0
43485277,Spacious City Center 4 BE 2BA. MONTHLY RENTAL,12.0,Eixample,8,,t,364
43486167,Suite Augusta 2,3.0,Sarrià-Sant Gervasi,2,133.0,t,364
43486434,Suite Augusta 1,3.0,Sarrià-Sant Gervasi,2,,t,364
43492389,Joli appartement lumineux avec balcon,3.0,Sants-Montjuïc,2,88.0,t,195
43495383,"Beautiful room with Terrace, Breakfast included",6.0,Ciutat Vella,2,323.0,t,275
43495895,Modern vintage - Remanso de paz en el Quadrat d'Or,1.0,Eixample,4,300.0,t,121
43022697,Apto 2 Dorm  - 3-1,25.0,Eixample,3,260.0,t,183
43029037,Great 2 bedroom&2bathroom flat in Eixample parking,163.0,Eixample,6,350.0,t,225
43029780,Monthly Amazing 2 bedroom duplex in les corts,163.0,Les Corts,1,96.0,t,205
43044271,Big & confortable bedroom w/desk in Gothic Quarter,2.0,Ciutat Vella,2,,,0
43056425,Lovely Apartment near La Rambla & Paseo de Gracia,6.0,Eixample,3,,,0
43084070,PENTHOUSE LOFT IN THE GOTHIC QUARTER,18.0,Ciutat Vella,2,55.0,t,325
43085325,COZY APARTMENT - SAGRADA FAMILIA,8.0,Gràcia,4,190.0,t,339
43086001,New Modern house with garden and private POOL!,4.0,Les Corts,10,449.0,t,239
43120266,Penthouse with therrace and double room,18.0,Ciutat Vella,2,64.0,t,217
43139610,Luminoso apartamento con terraza y 2 habitaciones,31.0,Sant Martí,4,226.0,t,92
43141098,Barcelona center Poble sec/Montjuic/pl.España,13.0,Sants-Montjuïc,4,108.0,t,365
43530518,cozy room near the beach,7.0,Ciutat Vella,2,,,0
43535872,Intimate and serene.,3.0,Eixample,2,145.0,t,148
43539037,Confy 2 bedroom flat in Eixample-ready to enter,163.0,Horta-Guinardó,3,117.0,t,202
43539238,1218 - POOL AND NICE BEACH APARTMENT III,81.0,Sant Martí,6,,t,0
43539298,*monthly stays* 1 bedroom apartment city center,117.0,Ciutat Vella,2,27.0,t,67
43542141,Unique loft with amazing ocean views,3.0,Ciutat Vella,3,125.0,t,146
43550971,Bonita habitación doble con baño privado - Joanic,1.0,Gràcia,1,,,0
43553732,Group Apartment (6 pax) near Sagrada Familia,98.0,Eixample,6,279.0,t,101
43555507,Chic Raval,2.0,Ciutat Vella,4,560.0,t,362
43144649,CHEERFUL APARTMENT WITH TERRACE IN GOTHIC QUARTER,18.0,Ciutat Vella,2,85.0,t,332
43153785,Apartment cocooning! estupenda zona de Bcn 2 Dorm,23.0,Sarrià-Sant Gervasi,4,173.0,t,16
43163308,"Apt w/ PATIO - 6 Adults & 2 kids - 4 BdR, 2 WC. E2",25.0,Eixample,8,358.0,t,193
43164486,"Two Bedr Apt. w/ 2 bath, work area - 2-1 (2 PAX)",25.0,Eixample,2,279.0,t,179
43169539,Cosy apartment in Example’s Golden Square,4.0,Eixample,6,,t,0
43175642,Modern & Cozy 2 bedroom/bathroom in San Antoni,1.0,Eixample,4,,t,0
43572105,"SC652 - Seaview with 2 Bedroom, Balcony, Dressroom",3.0,Ciutat Vella,3,69.0,t,294
43573478,Great Apartment (6 pax) next to Sagrada Familia,98.0,Eixample,6,278.0,t,101
43575700,Apartment close to Sagrada Familia,98.0,Eixample,6,373.0,t,92
43576098,Super Apartment close to Sagrada Familia (6 pax),98.0,Eixample,6,327.0,t,96
43584818,BARCELONA NICE PRIVATE ROOM PRIVATE BALCONY 4 PERS,18.0,Eixample,4,,t,0
43589571,BARCELONA NICE PRIVATE ROOM PRIVATE BALCONY 4 PERS,18.0,Eixample,4,,t,0
43592172,Apartamento grande luminoso y cerca playa 🏖,2.0,Sant Martí,4,,t,0
43594260,Apartamento con Terraza en la playa de Barcelona!,2.0,Sant Martí,4,157.0,t,214
43176687,Great 3 bedroom flat in the centre/2 bathrooms,163.0,Eixample,5,124.0,t,129
43178126,Amazing 3 bedroom right in the city centre,163.0,Eixample,5,117.0,t,173
43182950,Calm Apartment near Sagrada Família,1.0,Sant Martí,4,110.0,t,166
43183458,CHEERFUL APARTMENT WITH TERRACE IN CITY CENTER,18.0,Ciutat Vella,2,50.0,t,326
43185551,CENTRAL BOUTIQUE APARTMENT - 5 plazas,54.0,Eixample,5,,f,0
43191322,Central Boutique Apartment 2 plazas,54.0,Eixample,2,,f,0
43191576,Renovado apartamento en el centro (Y),23.0,Ciutat Vella,2,46.0,t,135
43210657,Cozy Loft near to the Pl España,4.0,Sants-Montjuïc,2,58.0,t,236
43218188,SEALONA CENTER V,15.0,Eixample,4,316.0,t,86
43218519,SEALONA CENTER VI,15.0,Eixample,4,350.0,t,80
43234686,Apartment with a Port Vell Views,48.0,Ciutat Vella,2,,t,0
43235590,Modern apartment in the heart of Gracia,2.0,Gràcia,4,181.0,t,149
43235980,Modern 2-bedroom apartment in Gracia,2.0,Gràcia,5,202.0,t,116
43598928,Encantador pisito/Cosy flat near Colón,1.0,Ciutat Vella,2,100.0,t,364
43600671,Room in Barcelona center-monthly rent,10.0,Eixample,1,80.0,t,82
43600943,Cozy 2-Room Apartment in Gracia,1.0,Gràcia,4,,t,30
43608598,Barcelona MACBA Room - Only girls,3.0,Ciutat Vella,1,100.0,t,88
43612188,Cozy and quiet room in the center of the city,11.0,Eixample,1,21.0,t,341
43614261,Sagrada Familia 2 - bright & quiet apartment,7.0,Eixample,5,202.0,t,45
43625607,Apartamento Bedmates -  Calabria,3.0,Eixample,4,245.0,t,292
43631821,Centric Apolo,2.0,Ciutat Vella,3,75.0,t,217
43632472,Exclusivos Apartamentos Mariano Cubí Sant-Gervasi,6.0,Sarrià-Sant Gervasi,4,,,0
43633567,La Rambla apartment Barcelona - 2  personas,2.0,Ciutat Vella,2,72.0,t,206
43236801,Central 2-bedroom apartment,1.0,Eixample,3,214.0,t,110
43243533,Villa Sagrada apartments Barcelona,3.0,Eixample,4,145.0,t,107
43243573,apartments Villa Sagrada Barcelona,3.0,Eixample,4,145.0,t,91
43246580,cozy modern-antique appartment augustus temple,3.0,Ciutat Vella,4,68.0,t,123
43247863,Cozy Studio at Raval,4.0,Ciutat Vella,2,42.0,t,362
43248644,Cute apartment with balcony & large shared terrace,153.0,Ciutat Vella,4,43.0,t,296
43248705,"Cute apartment with large shared terrace, Gothic",153.0,Ciutat Vella,3,42.0,t,34
43252812,Exotic apartment in the city center,47.0,Eixample,4,90.0,t,78
43636169,Double bedrooms with incredible views.,2.0,Eixample,2,,,0
43645540,Cozy apartment on Joan de Borbon,42.0,Ciutat Vella,3,,t,15
43646054,Estudi Sant Pau,2.0,Horta-Guinardó,2,,t,0
43646284,TWO BEDROOM APARTMENT IN THE CENTER,18.0,Ciutat Vella,4,65.0,t,157
43646717,Habitación individual con baño privado,2.0,Eixample,1,41.0,t,89
43653566,Bright room in Sagrada Família,2.0,Horta-Guinardó,2,160.0,t,267
43673151,Habitación doble en el Born,1.0,Ciutat Vella,2,70.0,t,20
43675000,AB  Duplex Sagrada Familia Premium,258.0,Eixample,8,,t,326
43256623,"DELUXE SUITE, large shared terrace Eixample center",153.0,Eixample,4,64.0,t,276
43264174,Habitación en el centro de Barcelona,2.0,Ciutat Vella,2,,t,0
43795384,Habitación en Sagrada Família,1.0,Eixample,2,,,0
43675001,AB Sagrada Familia Premium I-I,258.0,Eixample,6,201.0,t,328
43675002,AB Sagrada Familia Premium I-II,258.0,Eixample,6,198.0,t,331
43675003,AB Sagrada Familia Premium II-I,258.0,Eixample,6,197.0,t,344
43675004,AB Sagrada Familia Premium II-II,258.0,Eixample,6,,t,345
43795980,Amazing flat 'Atlantida' with private terrace 2-2,106.0,Ciutat Vella,2,,t,289
43800001,Habitación individual o para pareja,1.0,Gràcia,1,,,0
43801360,Comtal homey apartments,1.0,Sant Martí,5,,t,0
43809278,Cozy apartment in front of Arc de Triunf,42.0,Ciutat Vella,2,71.0,t,34
43675006,AB Sagrada Familia Premium III-I,258.0,Eixample,6,204.0,t,347
43675009,AB Sagrada Familia Premium III-II,258.0,Eixample,6,199.0,t,343
43675064,AB Sagrada Familia Premium IV-II,258.0,Eixample,6,190.0,t,344
43675065,AB Sagrada Familia Premium V-I,258.0,Eixample,6,,t,340
43809570,Cómodo Apartamento Larga Estancia en Sant Gervasi,6.0,Sarrià-Sant Gervasi,2,,,0
43820040,Loft en pleno centro de Barcelona!,79.0,Ciutat Vella,2,110.0,t,330
43823557,Apartment for large groups in the center,8.0,Eixample,15,842.0,t,32
43824425,Apartment for large groups in Eixample,8.0,Eixample,15,,t,34
43824602,Apartment for large groups in BCN center,8.0,Eixample,15,,t,37
43827003,Tu hogar fuera de tu casa,6.0,Nou Barris,2,,t,0
43840041,Chateau momo,1.0,Sants-Montjuïc,1,,,0
43865087,R6. Espacioso Loft a 15metros de Las Ramblas,10.0,Ciutat Vella,3,166.0,t,140
43878524,Amazing vintage duplex loft with 3 sunny terraces!,2.0,Sants-Montjuïc,2,72.0,t,77
43675066,AB Sagrada Familia Premium V-II,258.0,Eixample,6,196.0,t,346
43675445,"Independent unit in Sant Andreu, Barcelona.",5.0,Sant Andreu,2,70.0,t,123
43697099,Apartamento independiente en Raval,2.0,Ciutat Vella,2,,t,90
43698490,Apartamento en zona centrica.,1.0,Ciutat Vella,2,950.0,t,358
43705944,Exclusivos Apartamentos Mariano Cubí Sant-Gervasi,6.0,Sarrià-Sant Gervasi,4,,,0
43706497,Junior Suite con terraza privada de 30m,6.0,Sarrià-Sant Gervasi,2,,,0
43720541,LUXURY PENTHOUSE 115m2  IN CHIC NEIGHBOURHOOD,1.0,Les Corts,6,,t,0
43724883,Piso luminosos en la zona alta de Barcelona,3.0,Sarrià-Sant Gervasi,4,140.0,t,1
43724913,"Barcelona junto Playa, con Piscina y Pádel",2.0,Sant Martí,4,,t,0
43879145,Cosy white & orange touch flat 5m walk from Beach,4.0,Ciutat Vella,4,40.0,t,69
43881409,La Monumental apartment,12.0,Eixample,5,174.0,t,285
43882175,Cozy room next to Sagrada Familia,1.0,Horta-Guinardó,1,50.0,t,9
43888224,Apartamento de diseño y confort para estrenar,1.0,Sants-Montjuïc,4,170.0,t,66
43739317,Habitación en Avenida Madrid,1.0,Sants-Montjuïc,1,,t,0
43752095,Senator Apartment Barcelona,2.0,Sarrià-Sant Gervasi,4,,t,0
43754244,"Apto con PATIO, 3 Dormitorios, 2 WC y AC   Entlo",25.0,Eixample,7,340.0,t,184
43755357,Habitacion en precioso lugar bra,27.0,Eixample,1,23.0,t,257
43761997,Apartamento ideal Familias en centro de Barcelona,6.0,Sarrià-Sant Gervasi,4,,,0
43763999,Apartment for groups in Gracia quarter,8.0,Gràcia,7,217.0,t,39
43764039,Apartamento de 3 habitaciones de lujo,145.0,Ciutat Vella,6,125.0,t,334
43764864,3 bedroom apartment close to Arc de Triomph,114.0,Eixample,6,55.0,t,297
43765388,Apartamento de 2 habitaciones en el Borne,114.0,Ciutat Vella,4,50.0,t,249
43888886,Stylish 3 bedroom apartment,3.0,Horta-Guinardó,5,214.0,t,165
43889484,Bed&BCN Gracia III apartment Barcelona,117.0,Gràcia,4,143.0,t,292
43890431,3 bedroom Apartment close to Plaza España,89.0,Sants-Montjuïc,6,44.0,t,280
43891029,Sunny bedroom with private WC,7.0,Ciutat Vella,1,,t,23
43892151,"3 Bedrooms-2 bath-AC, sunshine and great location",8.0,Eixample,5,,t,3
43901769,Barcelona - Centric Room Available,1.0,Ciutat Vella,1,,t,0
43904500,Acogedora habitación en Gràcia,5.0,Gràcia,2,,t,0
43905902,THE HAPPY SHACK. Eclectic and comfortable loft,1.0,Sants-Montjuïc,2,80.0,t,73
43767368,Double Room with Kitchenette,2.0,Sarrià-Sant Gervasi,2,,t,0
43795274,Atlantida Unit 20 meters from the beach (I.II),106.0,Ciutat Vella,2,125.0,t,183
44279883,Habitación con cama de matrimonio y cuna opcional,1.0,Les Corts,2,,t,0
44298570,Apart. in Born (Downtown BCN) 31 nigth AC.2bd.1b,14.0,Ciutat Vella,3,55.0,t,235
44301076,Spacious & Comfy 4 Bed w/Balcony in Gracia,29.0,Gràcia,9,199.0,t,303
44301093,Bright & Spacious 4 Bed in Gracia w/Balcony,29.0,Gràcia,7,199.0,t,323
44303245,Sunny and cozy beach house! Private room & bath,2.0,Sant Martí,2,,t,0
44304299,II-II Art Deco Luxury Flat Near Paseo De Gracia,8.0,Gràcia,7,200.0,t,324
44311471,"Peaceful Home Close to Beach, Metro and Night life",1.0,Sant Martí,2,50.0,t,312
44311821,Cosy 3-Bedroom Beach Apartment,6.0,Ciutat Vella,5,47.0,t,256
44315000,Capitan - Studio and terrace in Eixample Dreta,769.0,Eixample,2,,t,11
43914177,Oasis Sagrada Familia,15.0,Eixample,4,184.0,t,343
43918687,R5. Espacioso Loft a escasos metros de las Ramblas,10.0,Ciutat Vella,3,166.0,t,111
43919371,Private Room  1 in Luxury Villa in Barcelona,10.0,Sarrià-Sant Gervasi,1,65.0,t,241
43920371,Triple Room superior with Balcony or Terrace,9.0,Eixample,3,190.0,t,70
43920422,Double Superior Room with balcony/ terrace  in Bcn,9.0,Eixample,2,186.0,t,95
43933683,Spacious 4bed/2bath apartment in Sant Antoni,354.0,Eixample,8,144.0,t,316
43934326,Cozy apt next to Sagrada Familia with amazing view,354.0,Eixample,6,153.0,t,318
43937764,Bonito piso exterior y tranquilo. Sagrada Familia.,1.0,Sant Martí,2,,,0
43938493,Beautiful 2 bedrooms apartment in Balmes,99.0,Sarrià-Sant Gervasi,4,,t,0
43938661,Beautiful 2 bedrooms apartment in Balmes,99.0,Sarrià-Sant Gervasi,4,,t,0
43938797,Beautiful 2 bedrooms apartment in Balmes,99.0,Sarrià-Sant Gervasi,4,,t,0
43939081,Beautiful 1 bedroom apartment in Balmes,99.0,Sarrià-Sant Gervasi,2,,t,0
43939239,Double Bedrooms with incredible views.,2.0,Eixample,2,,,0
43939326,Beautiful 1 bedroom apartment in Balmes,99.0,Sarrià-Sant Gervasi,2,,t,0
43940023,Beautiful 1 bedroom apartment in Balmes,99.0,Sarrià-Sant Gervasi,2,,t,0
43940245,Acogedora habitacion con baño privado,1.0,Ciutat Vella,3,75.0,t,297
43949321,Pretty apartment in the heart of barcelona :),100.0,Eixample,4,199.0,t,21
44316272,Pipa - 1 bedroom and balcony in Eixample Esquerra,769.0,Eixample,2,134.0,t,209
44328864,"Simple room, minimum stay one month",6.0,Sants-Montjuïc,1,14.0,t,53
44330481,Four bedroom apartment in Aribau - You Stylish,21.0,Sarrià-Sant Gervasi,7,343.0,t,252
44330484,Two bedroom apartment Sagrada Familia-You Stylish,21.0,Eixample,4,251.0,t,249
44347754,Infinite room,2.0,Eixample,2,60.0,t,364
44358268,Great room in bcn,2.0,Eixample,2,,,0
44361751,🅳🅸🅶🅸🆃🅰🅻  🅽 🅾🅼🅰🅳🆂   🅲🅾🅻🅸🆅🅸🅽🅶 ❤,24.0,Eixample,2,229.0,t,310
44370767,Casa Gracia |  Apartament With Terrace,5.0,Gràcia,2,245.0,t,348
44371185,Charming and Bright 3bed/2bath in Vibrant Gracia,29.0,Gràcia,6,192.0,t,338
43953863,Sagrada Familia bright apartment with balcony,9.0,Eixample,8,195.0,t,340
43965774,Beautiful And typical Barcelona flat in the centre,2.0,Eixample,6,,t,0
43967077,Apartment for families/ sea views and terrace,8.0,Sant Martí,8,288.0,t,327
44371198,Modern & Light 3-Bedroom in Vibrant Gracia,29.0,Gràcia,6,177.0,t,340
44371201,Fabulous 3 bedroom apartment in Gracia,29.0,Gràcia,3,99.0,t,308
44371227,Fabulous 2Bed/2Bath with Terrace in Gracia,29.0,Gràcia,4,99.0,t,314
44371259,Fabulous 3 Bed with Terrace in Charming Gracia,29.0,Gràcia,6,147.0,t,321
44372603,Lovely 3-bedroom apartment in Gracia,29.0,Gràcia,6,41.0,t,303
44372605,Charming 3 Bed in Gracia with a Sunny Balcony,29.0,Gràcia,7,197.0,t,335
44372630,Spacious 3-Bedroom Apartment in Gracia,29.0,Gràcia,6,174.0,t,339
44394153,@Hostourist-Bcn Apartament Sagrada Familia,22.0,Eixample,9,261.0,t,166
44402717,"City views, ensuite bathroom & balcony, massage",1.0,Sants-Montjuïc,2,105.0,t,356
43975051,Pere Serafi 2 bedroom apartment,49.0,Gràcia,4,183.0,t,320
43980789,Luminoso y tranquilo piso en barri Sant Antoni,3.0,Eixample,5,,t,0
44415954,"Charming Parallel - 2 Bedrooms, BCN center",241.0,Sants-Montjuïc,4,199.0,t,322
44423962,Habitación doble en el centro de Barcelona!,3.0,Ciutat Vella,2,,,0
44423965,Elegant and Large Central Apartment,23.0,Eixample,10,256.0,t,236
44424568,111TT31TAM43 · Beautiful apartment in Montjuic,139.0,Sants-Montjuïc,3,215.0,t,83
44428988,Apartamento Chic en Barcelona Centro - Diagonal,23.0,Sarrià-Sant Gervasi,4,165.0,t,2
44429480,Apartment con terraza  Barcelona Centro  Diagonal,23.0,Sarrià-Sant Gervasi,4,176.0,t,39
44438820,Modernist apartment in Eixample,17.0,Eixample,2,100.0,t,269
44439686,Habitación familiar con vistas y baño privado,6.0,Ciutat Vella,4,,t,120
43992577,Luderna Rentals. Lujo asequible frente la Catedral,78.0,Ciutat Vella,6,159.0,t,283
43996316,Private room 2 in Luxury Villa in Barcelona,10.0,Sarrià-Sant Gervasi,1,65.0,t,241
44000385,Piso céntrico y confortable,3.0,Gràcia,1,,t,0
44002144,2 Private bedroom suite in Luxury Villa Barcelona,10.0,Sarrià-Sant Gervasi,2,,t,241
44003746,Renovated & Contemporary Apt. Near Paseo de Gracia,23.0,Sarrià-Sant Gervasi,5,198.0,t,68
44008322,Cómodo Apartamento Larga Estancia en Sant Gervasi,6.0,Sarrià-Sant Gervasi,2,,,0
44013725,Cozy studio in Portaferrisa,99.0,Ciutat Vella,2,,t,0
44014078,Cozy studio in Portaferrisa,99.0,Ciutat Vella,2,,t,46
44014173,Cozy studio in Portaferrisa,99.0,Ciutat Vella,2,,t,0
44014378,Incredible 1 bedroom apartament in Portaferrisa,99.0,Ciutat Vella,2,55.0,t,74
44443957,Habitación triple con vistas y baño privado,6.0,Ciutat Vella,3,170.0,t,108
44454129,Se alquila Suite en Calle Casanova,1.0,Eixample,2,,,0
44468990,Luxurious room in the heart of Barcelona,2.0,Sants-Montjuïc,2,,t,3
44469306,Modernist apartment in Barcelona centre,17.0,Eixample,4,110.0,t,280
44470413,Suite New Central Top Location 6,91.0,Eixample,6,440.0,t,118
44482243,Cosy and lovely apartment near Sagrada Familia,173.0,Sant Martí,4,242.0,t,351
44482987,Elegant and centrally located spacious 2-bedroom apartment with a balcony and a terrace - Vale Suite 101,12.0,Eixample,6,289.0,t,51
